,State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
187852,New York,New York,36,61,2023-01-14,49,Good,PM2.5,36-061-0115,2
187853,New York,New York,36,61,2023-01-15,52,Moderate,PM2.5,36-061-0115,4
187854,New York,New York,36,61,2023-01-16,53,Moderate,PM2.5,36-061-0115,2
187855,New York,New York,36,61,2023-01-17,59,Moderate,PM2.5,36-061-0115,2
187856,New York,New York,36,61,2023-01-18,62,Moderate,PM2.5,36-061-0115,4
187857,New York,New York,36,61,2023-01-19,42,Good,PM2.5,36-061-0115,2
187858,New York,New York,36,61,2023-01-20,55,Moderate,PM2.5,36-061-0115,2
187859,New York,New York,36,61,2023-01-21,43,Good,PM2.5,36-061-0115,4
187860,New York,New York,36,61,2023-01-22,45,Good,PM2.5,36-061-0115,2
187861,New York,New York,36,61,2023-01-23,53,Moderate,PM2.5,36-061-0115,2
187862,New York,New York,36,61,2023-01-24,56,Moderate,PM2.5,36-061-0115,4
187863,New York,New York,36,61,2023-01-25,54,Moderate,PM2.5,36-061-0115,2
187864,New York,New York,36,61,2023-01-26,47,Good,PM2.5,36-061-0115,2
187865,New York,New York,36,61,2023-01-27,54,Moderate,PM2.5,36-061-0115,4
187866,New York,New York,36,61,2023-01-28,55,Moderate,PM2.5,36-061-0115,2
187867,New York,New York,36,61,2023-01-29,57,Moderate,PM2.5,36-061-0115,2
187868,New York,New York,36,61,2023-01-30,61,Moderate,PM2.5,36-061-0128,4
187869,New York,New York,36,61,2023-01-31,45,Good,PM2.5,36-061-0115,2
187870,New York,New York,36,61,2023-02-01,53,Moderate,PM2.5,36-061-0115,2
187871,New York,New York,36,61,2023-02-02,57,Moderate,PM2.5,36-061-0128,4
187872,New York,New York,36,61,2023-02-03,63,Moderate,PM2.5,36-061-0115,2
187873,New York,New York,36,61,2023-02-04,53,Moderate,PM2.5,36-061-0115,2
187874,New York,New York,36,61,2023-02-05,54,Moderate,PM2.5,36-061-0115,4
187875,New York,New York,36,61,2023-02-06,61,Moderate,PM2.5,36-061-0115,2
187876,New York,New York,36,61,2023-02-07,55,Moderate,PM2.5,36-061-0115,2
187877,New York,New York,36,61,2023-02-08,61,Moderate,PM2.5,36-061-0115,4
187878,New York,New York,36,61,2023-02-09,65,Moderate,PM2.5,36-061-0115,2
187879,New York,New York,36,61,2023-02-10,48,Good,PM2.5,36-061-0115,2
187880,New York,New York,36,61,2023-02-11,43,Good,PM2.5,36-061-0115,4
187881,New York,New York,36,61,2023-02-12,55,Moderate,PM2.5,36-061-0115,2
187882,New York,New York,36,61,2023-02-13,46,Good,PM2.5,36-061-0115,2
187883,New York,New York,36,61,2023-02-14,67,Moderate,PM2.5,36-061-0115,4
187884,New York,New York,36,61,2023-02-15,53,Moderate,PM2.5,36-061-0115,2
187885,New York,New York,36,61,2023-02-16,63,Moderate,PM2.5,36-061-0115,2
187886,New York,New York,36,61,2023-02-17,51,Moderate,PM2.5,36-061-0115,4
187887,New York,New York,36,61,2023-02-18,44,Good,PM2.5,36-061-0115,2
187888,New York,New York,36,61,2023-02-19,48,Good,PM2.5,36-061-0115,2
187889,New York,New York,36,61,2023-02-20,56,Moderate,PM2.5,36-061-0115,4
187890,New York,New York,36,61,2023-02-21,55,Moderate,PM2.5,36-061-0115,2
187891,New York,New York,36,61,2023-02-22,38,Good,PM2.5,36-061-0135,2
187892,New York,New York,36,61,2023-02-23,56,Moderate,PM2.5,36-061-0128,4
187893,New York,New York,36,61,2023-02-24,51,Moderate,PM2.5,36-061-0115,2
187894,New York,New York,36,61,2023-02-25,28,Good,Ozone,36-061-0135,2
187895,New York,New York,36,61,2023-02-26,63,Moderate,PM2.5,36-061-0128,4
187896,New York,New York,36,61,2023-02-27,34,Good,PM2.5,36-061-0115,2
187897,New York,New York,36,61,2023-02-28,42,Good,PM2.5,36-061-0115,2
187898,New York,New York,36,61,2023-03-01,56,Moderate,PM2.5,36-061-0128,4
187899,New York,New York,36,61,2023-03-02,46,Good,PM2.5,36-061-0115,2
187900,New York,New York,36,61,2023-03-03,31,Good,Ozone,36-061-0135,2
187901,New York,New York,36,61,2023-03-04,47,Good,PM2.5,36-061-0115,4
187902,New York,New York,36,61,2023-03-05,39,Good,Ozone,36-061-0135,2
187903,New York,New York,36,61,2023-03-06,41,Good,PM2.5,36-061-0115,2
187904,New York,New York,36,61,2023-03-07,50,Good,PM2.5,36-061-0128,4
187905,New York,New York,36,61,2023-03-08,31,Good,Ozone,36-061-0135,1
187906,New York,New York,36,61,2023-03-09,32,Good,Ozone,36-061-0135,2
187907,New York,New York,36,61,2023-03-10,58,Moderate,PM2.5,36-061-0128,4
187908,New York,New York,36,61,2023-03-11,33,Good,PM2.5,36-061-0115,2
187909,New York,New York,36,61,2023-03-12,32,Good,PM2.5,36-061-0115,2
187910,New York,New York,36,61,2023-03-13,55,Moderate,PM2.5,36-061-0128,4
187911,New York,New York,36,61,2023-03-14,43,Good,PM2.5,36-061-0115,2
187912,New York,New York,36,61,2023-03-15,58,Moderate,PM2.5,36-061-0115,2
187913,New York,New York,36,61,2023-03-16,53,Moderate,PM2.5,36-061-0115,4
187914,New York,New York,36,61,2023-03-17,64,Moderate,PM2.5,36-061-0115,2
187915,New York,New York,36,61,2023-03-18,54,Moderate,PM2.5,36-061-0115,2
187916,New York,New York,36,61,2023-03-19,34,Good,Ozone,36-061-0135,4
187917,New York,New York,36,61,2023-03-20,47,Good,PM2.5,36-061-0115,2
187918,New York,New York,36,61,2023-03-21,40,Good,PM2.5,36-061-0135,1
187919,New York,New York,36,61,2023-03-22,41,Good,PM2.5,36-061-0128,3
187920,New York,New York,36,61,2023-03-23,60,Moderate,PM2.5,36-061-0115,2
187921,New York,New York,36,61,2023-03-24,33,Good,PM2.5,36-061-0115,2
187922,New York,New York,36,61,2023-03-25,37,Good,PM2.5,36-061-0128,4
187923,New York,New York,36,61,2023-03-26,44,Good,Ozone,36-061-0135,2
187924,New York,New York,36,61,2023-03-27,42,Good,PM2.5,36-061-0115,2
187925,New York,New York,36,61,2023-03-28,38,Good,Ozone,36-061-0135,4
187926,New York,New York,36,61,2023-03-29,39,Good,Ozone,36-061-0135,2
187927,New York,New York,36,61,2023-03-30,39,Good,Ozone,36-061-0135,2
187928,New York,New York,36,61,2023-03-31,53,Moderate,PM2.5,36-061-0128,4
187929,New York,New York,36,61,2023-04-01,44,Good,Ozone,36-061-0135,2
187930,New York,New York,36,61,2023-04-02,44,Good,Ozone,36-061-0135,2
187931,New York,New York,36,61,2023-04-03,42,Good,Ozone,36-061-0135,4
187932,New York,New York,36,61,2023-04-04,63,Moderate,PM2.5,36-061-0115,2
187933,New York,New York,36,61,2023-04-05,48,Good,PM2.5,36-061-0115,2
187934,New York,New York,36,61,2023-04-06,57,Moderate,PM2.5,36-061-0128,4
187935,New York,New York,36,61,2023-04-07,42,Good,Ozone,36-061-0135,2
187936,New York,New York,36,61,2023-04-08,42,Good,Ozone,36-061-0135,2
187937,New York,New York,36,61,2023-04-09,41,Good,Ozone,36-061-0135,4
187938,New York,New York,36,61,2023-04-10,43,Good,Ozone,36-061-0135,2
187939,New York,New York,36,61,2023-04-11,49,Good,Ozone,36-061-0135,2
187940,New York,New York,36,61,2023-04-12,67,Moderate,Ozone,36-061-0135,4
187941,New York,New York,36,61,2023-04-13,93,Moderate,Ozone,36-061-0135,2
187942,New York,New York,36,61,2023-04-14,77,Moderate,Ozone,36-061-0135,2
187943,New York,New York,36,61,2023-04-15,47,Good,PM2.5,36-061-0128,4
187944,New York,New York,36,61,2023-04-16,34,Good,Ozone,36-061-0135,2
187945,New York,New York,36,61,2023-04-17,41,Good,Ozone,36-061-0135,2
187946,New York,New York,36,61,2023-04-18,38,Good,Ozone,36-061-0135,4
187947,New York,New York,36,61,2023-04-19,43,Good,Ozone,36-061-0135,2
187948,New York,New York,36,61,2023-04-20,31,Good,Ozone,36-061-0135,2
187949,New York,New York,36,61,2023-04-21,61,Moderate,PM2.5,36-061-0128,3
187950,New York,New York,36,61,2023-04-22,52,Moderate,PM2.5,36-061-0079,3
187951,New York,New York,36,61,2023-04-23,42,Good,Ozone,36-061-0135,2
187952,New York,New York,36,61,2023-04-24,41,Good,Ozone,36-061-0135,4
187953,New York,New York,36,61,2023-04-25,38,Good,Ozone,36-061-0135,2
187954,New York,New York,36,61,2023-04-26,43,Good,Ozone,36-061-0135,2
187955,New York,New York,36,61,2023-04-27,52,Moderate,PM2.5,36-061-0128,4
187956,New York,New York,36,61,2023-04-28,43,Good,Ozone,36-061-0135,2
187957,New York,New York,36,61,2023-04-29,36,Good,Ozone,36-061-0135,1
187958,New York,New York,36,61,2023-04-30,34,Good,PM2.5,36-061-0128,3
187959,New York,New York,36,61,2023-05-01,35,Good,Ozone,36-061-0135,1
187960,New York,New York,36,61,2023-05-02,24,Good,Ozone,36-061-0135,2
187961,New York,New York,36,61,2023-05-03,25,Good,Ozone,36-061-0135,4
187962,New York,New York,36,61,2023-05-04,25,Good,PM2.5,36-061-0135,2
187963,New York,New York,36,61,2023-05-05,33,Good,Ozone,36-061-0135,2
187964,New York,New York,36,61,2023-05-06,36,Good,Ozone,36-061-0135,4
187965,New York,New York,36,61,2023-05-07,42,Good,Ozone,36-061-0135,2
187966,New York,New York,36,61,2023-05-08,40,Good,Ozone,36-061-0135,1
187967,New York,New York,36,61,2023-05-09,41,Good,Ozone,36-061-0135,3
187968,New York,New York,36,61,2023-05-10,44,Good,Ozone,36-061-0135,2
187969,New York,New York,36,61,2023-05-11,61,Moderate,Ozone,36-061-0135,2
187970,New York,New York,36,61,2023-05-12,67,Moderate,Ozone,36-061-0135,4
187971,New York,New York,36,61,2023-05-13,54,Moderate,PM2.5,36-061-0115,2
187972,New York,New York,36,61,2023-05-14,40,Good,Ozone,36-061-0135,2
187973,New York,New York,36,61,2023-05-15,45,Good,Ozone,36-061-0135,4
187974,New York,New York,36,61,2023-05-16,54,Moderate,Ozone,36-061-0135,2
187975,New York,New York,36,61,2023-05-17,41,Good,Ozone,36-061-0135,2
187976,New York,New York,36,61,2023-05-18,52,Moderate,PM2.5,36-061-0128,4
187977,New York,New York,36,61,2023-05-19,42,Good,Ozone,36-061-0135,2
187978,New York,New York,36,61,2023-05-20,24,Good,Ozone,36-061-0135,1
187979,New York,New York,36,61,2023-05-21,68,Moderate,PM2.5,36-061-0128,3
187980,New York,New York,36,61,2023-05-22,57,Moderate,PM2.5,36-061-0135,1
187981,New York,New York,36,61,2023-05-23,41,Good,PM2.5,36-061-0115,2
187982,New York,New York,36,61,2023-05-24,48,Good,PM2.5,36-061-0079,4
187983,New York,New York,36,61,2023-05-25,31,Good,Ozone,36-061-0135,1
187984,New York,New York,36,61,2023-05-26,41,Good,Ozone,36-061-0135,2
187985,New York,New York,36,61,2023-05-27,51,Moderate,Ozone,36-061-0135,4
187986,New York,New York,36,61,2023-05-28,44,Good,Ozone,36-061-0135,2
187987,New York,New York,36,61,2023-05-29,47,Good,Ozone,36-061-0135,2
187988,New York,New York,36,61,2023-05-30,55,Moderate,PM2.5,36-061-0128,4
187989,New York,New York,36,61,2023-05-31,51,Moderate,PM2.5,36-061-0115,2
187990,New York,New York,36,61,2023-06-01,60,Moderate,PM2.5,36-061-0115,2
187991,New York,New York,36,61,2023-06-02,122,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
187992,New York,New York,36,61,2023-06-03,38,Good,PM2.5,36-061-0115,2
187993,New York,New York,36,61,2023-06-04,30,Good,Ozone,36-061-0135,2
187994,New York,New York,36,61,2023-06-05,54,Moderate,PM2.5,36-061-0079,3
187995,New York,New York,36,61,2023-06-06,158,Unhealthy,PM2.5,36-061-0135,2
187996,New York,New York,36,61,2023-06-07,208,Very Unhealthy,PM2.5,36-061-0115,2
187997,New York,New York,36,61,2023-06-08,157,Unhealthy,PM2.5,36-061-0115,4
187998,New York,New York,36,61,2023-06-09,30,Good,Ozone,36-061-0135,2
187999,New York,New York,36,61,2023-06-10,53,Moderate,PM2.5,36-061-0115,2
188000,New York,New York,36,61,2023-06-11,82,Moderate,PM2.5,36-061-0115,4
188001,New York,New York,36,61,2023-06-12,71,Moderate,PM2.5,36-061-0115,2
188002,New York,New York,36,61,2023-06-13,51,Moderate,Ozone,36-061-0135,2
188003,New York,New York,36,61,2023-06-14,62,Moderate,PM2.5,36-061-0079,4
188004,New York,New York,36,61,2023-06-15,41,Good,Ozone,36-061-0135,2
188005,New York,New York,36,61,2023-06-16,51,Moderate,PM2.5,36-061-0115,2
188006,New York,New York,36,61,2023-06-17,75,Moderate,PM2.5,36-061-0128,4
188007,New York,New York,36,61,2023-06-18,52,Moderate,PM2.5,36-061-0135,2
188008,New York,New York,36,61,2023-06-19,43,Good,Ozone,36-061-0135,2
188009,New York,New York,36,61,2023-06-20,42,Good,PM2.5,36-061-0128,4
188010,New York,New York,36,61,2023-06-21,29,Good,Ozone,36-061-0135,2
188011,New York,New York,36,61,2023-06-22,30,Good,Ozone,36-061-0135,2
188012,New York,New York,36,61,2023-06-23,36,Good,PM2.5,36-061-0128,4
188013,New York,New York,36,61,2023-06-24,31,Good,Ozone,36-061-0135,2
188014,New York,New York,36,61,2023-06-25,44,Good,Ozone,36-061-0135,2
188015,New York,New York,36,61,2023-06-26,56,Moderate,PM2.5,36-061-0128,4
188016,New York,New York,36,61,2023-06-27,47,Good,Ozone,36-061-0135,2
188017,New York,New York,36,61,2023-06-28,47,Good,PM2.5,36-061-0115,2
188018,New York,New York,36,61,2023-06-29,96,Moderate,PM2.5,36-061-0128,4
188019,New York,New York,36,61,2023-06-30,151,Unhealthy,PM2.5,36-061-0115,2
188020,New York,New York,36,61,2023-07-01,108,Unhealthy for Sensitive Groups,Ozone,36-061-0135,2
188021,New York,New York,36,61,2023-07-02,71,Moderate,PM2.5,36-061-0128,4
188022,New York,New York,36,61,2023-07-03,71,Moderate,Ozone,36-061-0135,2
188023,New York,New York,36,61,2023-07-04,81,Moderate,PM2.5,36-061-0115,2
188024,New York,New York,36,61,2023-07-05,115,Unhealthy for Sensitive Groups,Ozone,36-061-0135,3
188025,New York,New York,36,61,2023-07-06,50,Good,Ozone,36-061-0135,1
188026,New York,New York,36,61,2023-07-07,46,Good,Ozone,36-061-0135,1
188027,New York,New York,36,61,2023-07-08,55,Moderate,PM2.5,36-061-0128,3
188028,New York,New York,36,61,2023-07-09,31,Good,Ozone,36-061-0135,1
188029,New York,New York,36,61,2023-07-10,40,Good,Ozone,36-061-0135,1
188030,New York,New York,36,61,2023-07-11,84,Moderate,Ozone,36-061-0135,3
188031,New York,New York,36,61,2023-07-12,90,Moderate,Ozone,36-061-0135,1
188032,New York,New York,36,61,2023-07-13,60,Moderate,PM2.5,36-061-0135,1
188033,New York,New York,36,61,2023-07-14,120,Unhealthy for Sensitive Groups,PM2.5,36-061-0079,2
188034,New York,New York,36,61,2023-07-15,48,Good,Ozone,36-061-0135,1
188035,New York,New York,36,61,2023-07-16,25,Good,Ozone,36-061-0135,1
188036,New York,New York,36,61,2023-07-17,101,Unhealthy for Sensitive Groups,Ozone,36-061-0135,3
188037,New York,New York,36,61,2023-07-18,66,Moderate,PM2.5,36-061-0135,1
188038,New York,New York,36,61,2023-07-19,89,Moderate,PM2.5,36-061-0135,1
188039,New York,New York,36,61,2023-07-20,71,Moderate,PM2.5,36-061-0128,3
188040,New York,New York,36,61,2023-07-21,61,Moderate,Ozone,36-061-0135,1
188041,New York,New York,36,61,2023-07-22,35,Good,Ozone,36-061-0135,1
188042,New York,New York,36,61,2023-07-23,52,Moderate,PM2.5,36-061-0128,3
188043,New York,New York,36,61,2023-07-24,46,Good,Ozone,36-061-0135,1
188044,New York,New York,36,61,2023-07-25,47,Good,Ozone,36-061-0135,1
188045,New York,New York,36,61,2023-07-26,100,Moderate,Ozone,36-061-0135,3
188046,New York,New York,36,61,2023-07-27,61,Moderate,Ozone,36-061-0135,1
188047,New York,New York,36,61,2023-07-28,61,Moderate,Ozone,36-061-0135,1
188048,New York,New York,36,61,2023-07-29,51,Moderate,Ozone,36-061-0135,3
188049,New York,New York,36,61,2023-07-30,27,Good,Ozone,36-061-0135,1
188050,New York,New York,36,61,2023-07-31,46,Good,PM2.5,36-061-0135,1
188051,New York,New York,36,61,2023-08-01,36,Good,Ozone,36-061-0135,3
188052,New York,New York,36,61,2023-08-02,40,Good,Ozone,36-061-0135,1
188053,New York,New York,36,61,2023-08-03,41,Good,Ozone,36-061-0135,1
188054,New York,New York,36,61,2023-08-04,59,Moderate,PM2.5,36-061-0079,3
188055,New York,New York,36,61,2023-08-05,57,Moderate,PM2.5,36-061-0135,1
188056,New York,New York,36,61,2023-08-06,61,Moderate,Ozone,36-061-0135,1
188057,New York,New York,36,61,2023-08-07,55,Moderate,PM2.5,36-061-0128,3
188058,New York,New York,36,61,2023-08-08,30,Good,Ozone,36-061-0135,1
188059,New York,New York,36,61,2023-08-09,40,Good,PM2.5,36-061-0135,1
188060,New York,New York,36,61,2023-08-10,58,Moderate,PM2.5,36-061-0128,3
188061,New York,New York,36,61,2023-08-11,52,Moderate,PM2.5,36-061-0135,1
188062,New York,New York,36,61,2023-08-12,52,Moderate,PM2.5,36-061-0135,1
188063,New York,New York,36,61,2023-08-13,41,Good,Ozone,36-061-0135,3
188064,New York,New York,36,61,2023-08-14,44,Good,Ozone,36-061-0135,1
188065,New York,New York,36,61,2023-08-15,31,Good,Ozone,36-061-0135,1
188066,New York,New York,36,61,2023-08-16,42,Good,Ozone,36-061-0135,3
188067,New York,New York,36,61,2023-08-17,32,Good,Ozone,36-061-0135,1
188068,New York,New York,36,61,2023-08-18,40,Good,Ozone,36-061-0135,1
188069,New York,New York,36,61,2023-08-19,50,Good,PM2.5,36-061-0128,3
188070,New York,New York,36,61,2023-08-20,51,Moderate,PM2.5,36-061-0135,1
188071,New York,New York,36,61,2023-08-21,63,Moderate,PM2.5,36-061-0135,1
188072,New York,New York,36,61,2023-08-22,51,Moderate,PM2.5,36-061-0128,3
188073,New York,New York,36,61,2023-08-23,37,Good,Ozone,36-061-0135,1
188074,New York,New York,36,61,2023-08-24,27,Good,Ozone,36-061-0135,1
188075,New York,New York,36,61,2023-08-25,51,Moderate,PM2.5,36-061-0128,3
188076,New York,New York,36,61,2023-08-26,39,Good,PM2.5,36-061-0135,1
188077,New York,New York,36,61,2023-08-27,31,Good,Ozone,36-061-0135,1
188078,New York,New York,36,61,2023-08-28,46,Good,PM2.5,36-061-0128,3
188079,New York,New York,36,61,2023-08-29,36,Good,Ozone,36-061-0135,2
188080,New York,New York,36,61,2023-08-30,44,Good,Ozone,36-061-0135,2
188081,New York,New York,36,61,2023-08-31,31,Good,Ozone,36-061-0135,4
188082,New York,New York,36,61,2023-09-01,39,Good,Ozone,36-061-0135,2
188083,New York,New York,36,61,2023-09-02,48,Good,Ozone,36-061-0135,2
188084,New York,New York,36,61,2023-09-03,60,Moderate,PM2.5,36-061-0079,4
188085,New York,New York,36,61,2023-09-04,60,Moderate,PM2.5,36-061-0115,2
188086,New York,New York,36,61,2023-09-05,68,Moderate,PM2.5,36-061-0115,2
188087,New York,New York,36,61,2023-09-06,77,Moderate,Ozone,36-061-0135,4
188088,New York,New York,36,61,2023-09-07,87,Moderate,Ozone,36-061-0135,2
188089,New York,New York,36,61,2023-09-08,56,Moderate,PM2.5,36-061-0115,2
188090,New York,New York,36,61,2023-09-09,62,Moderate,PM2.5,36-061-0128,4
188091,New York,New York,36,61,2023-09-10,32,Good,PM2.5,36-061-0115,2
188092,New York,New York,36,61,2023-09-11,32,Good,Ozone,36-061-0135,2
188093,New York,New York,36,61,2023-09-12,44,Good,Ozone,36-061-0135,4
188094,New York,New York,36,61,2023-09-13,35,Good,Ozone,36-061-0135,2
188095,New York,New York,36,61,2023-09-14,33,Good,Ozone,36-061-0135,2
188096,New York,New York,36,61,2023-09-15,31,Good,PM2.5,36-061-0128,4
188097,New York,New York,36,61,2023-09-16,30,Good,Ozone,36-061-0135,2
188098,New York,New York,36,61,2023-09-17,45,Good,PM2.5,36-061-0115,2
188099,New York,New York,36,61,2023-09-18,41,Good,PM2.5,36-061-0128,4
188100,New York,New York,36,61,2023-09-19,37,Good,PM2.5,36-061-0115,2
188101,New York,New York,36,61,2023-09-20,40,Good,Ozone,36-061-0135,2
188102,New York,New York,36,61,2023-09-21,52,Moderate,PM2.5,36-061-0128,4
188103,New York,New York,36,61,2023-09-22,28,Good,Ozone,36-061-0135,2
188104,New York,New York,36,61,2023-09-23,25,Good,Ozone,36-061-0135,2
188105,New York,New York,36,61,2023-09-24,31,Good,Ozone,36-061-0135,3
188106,New York,New York,36,61,2023-09-25,27,Good,Ozone,36-061-0135,2
188107,New York,New York,36,61,2023-09-26,56,Moderate,PM2.5,36-061-0115,2
188108,New York,New York,36,61,2023-09-27,51,Moderate,PM2.5,36-061-0079,4
188109,New York,New York,36,61,2023-09-28,52,Moderate,PM2.5,36-061-0115,2
188110,New York,New York,36,61,2023-09-29,23,Good,Ozone,36-061-0135,2
188111,New York,New York,36,61,2023-09-30,49,Good,PM2.5,36-061-0128,4
188112,New York,New York,36,61,2023-10-01,56,Moderate,PM2.5,36-061-0115,2
188113,New York,New York,36,61,2023-10-02,58,Moderate,PM2.5,36-061-0115,2
188114,New York,New York,36,61,2023-10-03,64,Moderate,PM2.5,36-061-0115,4
188115,New York,New York,36,61,2023-10-04,62,Moderate,PM2.5,36-061-0115,2
188116,New York,New York,36,61,2023-10-05,53,Moderate,PM2.5,36-061-0115,2
188117,New York,New York,36,61,2023-10-06,51,Moderate,PM2.5,36-061-0128,4
188118,New York,New York,36,61,2023-10-07,31,Good,Ozone,36-061-0135,2
188119,New York,New York,36,61,2023-10-08,20,Good,Ozone,36-061-0135,2
188120,New York,New York,36,61,2023-10-09,35,Good,PM2.5,36-061-0128,4
188121,New York,New York,36,61,2023-10-10,46,Good,PM2.5,36-061-0115,2
188122,New York,New York,36,61,2023-10-11,55,Moderate,PM2.5,36-061-0115,2
188123,New York,New York,36,61,2023-10-12,56,Moderate,PM2.5,36-061-0128,4
188124,New York,New York,36,61,2023-10-13,19,Good,Ozone,36-061-0135,2
188125,New York,New York,36,61,2023-10-14,14,Good,Ozone,36-061-0135,2
188126,New York,New York,36,61,2023-10-15,20,Good,PM2.5,36-061-0128,4
188127,New York,New York,36,61,2023-10-16,19,Good,Ozone,36-061-0135,2
188128,New York,New York,36,61,2023-10-17,23,Good,PM2.5,36-061-0135,2
188129,New York,New York,36,61,2023-10-18,42,Good,PM2.5,36-061-0128,4
188130,New York,New York,36,61,2023-10-19,38,Good,PM2.5,36-061-0115,2
188131,New York,New York,36,61,2023-10-20,26,Good,Ozone,36-061-0135,2
188132,New York,New York,36,61,2023-10-21,25,Good,Ozone,36-061-0135,4
188133,New York,New York,36,61,2023-10-22,28,Good,Ozone,36-061-0135,2
188134,New York,New York,36,61,2023-10-23,24,Good,Ozone,36-061-0135,2
188135,New York,New York,36,61,2023-10-24,46,Good,PM2.5,36-061-0115,4
188136,New York,New York,36,61,2023-10-25,58,Moderate,PM2.5,36-061-0115,2
188137,New York,New York,36,61,2023-10-26,67,Moderate,PM2.5,36-061-0115,2
188138,New York,New York,36,61,2023-10-27,66,Moderate,PM2.5,36-061-0115,4
188139,New York,New York,36,61,2023-10-28,53,Moderate,PM2.5,36-061-0115,2
188140,New York,New York,36,61,2023-10-29,17,Good,Ozone,36-061-0135,2
188141,New York,New York,36,61,2023-10-30,36,Good,PM2.5,36-061-0079,4
188142,New York,New York,36,61,2023-10-31,22,Good,Ozone,36-061-0135,2
188143,New York,New York,36,61,2023-11-01,33,Good,PM2.5,36-061-0115,2
188144,New York,New York,36,61,2023-11-02,36,Good,PM2.5,36-061-0115,4
188145,New York,New York,36,61,2023-11-03,54,Moderate,PM2.5,36-061-0115,2
188146,New York,New York,36,61,2023-11-04,62,Moderate,PM2.5,36-061-0115,2
188147,New York,New York,36,61,2023-11-05,65,Moderate,PM2.5,36-061-0115,4
188148,New York,New York,36,61,2023-11-06,51,Moderate,PM2.5,36-061-0115,2
188149,New York,New York,36,61,2023-11-07,64,Moderate,PM2.5,36-061-0115,2
188150,New York,New York,36,61,2023-11-08,29,Good,Ozone,36-061-0135,4
188151,New York,New York,36,61,2023-11-09,51,Moderate,PM2.5,36-061-0115,2
188152,New York,New York,36,61,2023-11-10,39,Good,PM2.5,36-061-0115,2
188153,New York,New York,36,61,2023-11-11,61,Moderate,PM2.5,36-061-0128,4
188154,New York,New York,36,61,2023-11-12,29,Good,Ozone,36-061-0135,2
188155,New York,New York,36,61,2023-11-13,42,Good,PM2.5,36-061-0115,2
188156,New York,New York,36,61,2023-11-14,37,Good,PM2.5,36-061-0115,4
188157,New York,New York,36,61,2023-11-15,41,Good,PM2.5,36-061-0115,2
188158,New York,New York,36,61,2023-11-16,63,Moderate,PM2.5,36-061-0115,2
188159,New York,New York,36,61,2023-11-17,55,Moderate,PM2.5,36-061-0115,4
188160,New York,New York,36,61,2023-11-18,26,Good,Ozone,36-061-0135,2
188161,New York,New York,36,61,2023-11-19,43,Good,PM2.5,36-061-0115,2
188162,New York,New York,36,61,2023-11-20,31,Good,PM2.5,36-061-0115,3
188163,New York,New York,36,61,2023-11-21,26,Good,Ozone,36-061-0135,2
188164,New York,New York,36,61,2023-11-22,22,Good,Ozone,36-061-0135,2
188165,New York,New York,36,61,2023-11-23,39,Good,PM2.5,36-061-0115,4
188166,New York,New York,36,61,2023-11-24,37,Good,PM2.5,36-061-0115,2
188167,New York,New York,36,61,2023-11-25,39,Good,PM2.5,36-061-0115,2
188168,New York,New York,36,61,2023-11-26,41,Good,PM2.5,36-061-0115,3
188169,New York,New York,36,61,2023-11-27,34,Good,PM2.5,36-061-0115,2
188170,New York,New York,36,61,2023-11-28,32,Good,PM2.5,36-061-0115,2
188171,New York,New York,36,61,2023-11-29,42,Good,PM2.5,36-061-0115,3
188172,New York,New York,36,61,2023-11-30,56,Moderate,PM2.5,36-061-0115,2
188173,New York,New York,36,61,2023-12-01,64,Moderate,PM2.5,36-061-0115,2
188174,New York,New York,36,61,2023-12-02,79,Moderate,PM2.5,36-061-0128,4
188175,New York,New York,36,61,2023-12-03,38,Good,PM2.5,36-061-0115,2
188176,New York,New York,36,61,2023-12-04,36,Good,PM2.5,36-061-0115,2
188177,New York,New York,36,61,2023-12-05,33,Good,PM2.5,36-061-0115,4
188178,New York,New York,36,61,2023-12-06,28,Good,PM2.5,36-061-0135,2
188179,New York,New York,36,61,2023-12-07,53,Moderate,PM2.5,36-061-0115,2
188180,New York,New York,36,61,2023-12-08,60,Moderate,PM2.5,36-061-0128,4
188181,New York,New York,36,61,2023-12-09,66,Moderate,PM2.5,36-061-0115,2
188182,New York,New York,36,61,2023-12-10,54,Moderate,PM2.5,36-061-0115,2
188183,New York,New York,36,61,2023-12-11,32,Good,PM2.5,36-061-0115,4
188184,New York,New York,36,61,2023-12-12,46,Good,PM2.5,36-061-0115,2
188185,New York,New York,36,61,2023-12-13,52,Moderate,PM2.5,36-061-0115,2
188186,New York,New York,36,61,2023-12-14,37,Good,PM2.5,36-061-0115,4
188187,New York,New York,36,61,2023-12-15,55,Moderate,PM2.5,36-061-0115,2
188188,New York,New York,36,61,2023-12-16,57,Moderate,PM2.5,36-061-0115,2
188189,New York,New York,36,61,2023-12-17,52,Moderate,PM2.5,36-061-0128,4
188190,New York,New York,36,61,2023-12-18,35,Good,Ozone,36-061-0135,2
188191,New York,New York,36,61,2023-12-19,41,Good,PM2.5,36-061-0135,2
188192,New York,New York,36,61,2023-12-20,68,Moderate,PM2.5,36-061-0128,4
188193,New York,New York,36,61,2023-12-21,44,Good,PM2.5,36-061-0115,2
